ID,FechaHora,NombreResponsable,Area,Circuito_Corregido,Estructura_Tag_Corregido,Latitud_Manual,Longitud_Manual,Apoyo_Tipo,Apoyo_Subtipo,Configuracion,Disposicion,ResistenciaPlaca,PesoPlaca,Templete_Observaciones,Aislador_Tipo,Aislador_A,Aislador_B,Aislador_C,DSD,DPS,DPS_A,DPS_B,DPS_C,Seccionador,Reconectador,Linepost,Transformador,PT,CT,Fusible,Mufa,Enrollamiento_Cable,Observaciones_Equipos,Afloramiento,Conectores_Afloramiento,Tuberia_Afloramiento,Cable,SPT_Bajante,SPT_Conexion,SPT_Cantidad,SPT_Estado,Herrajes_Accesorios,Cable_De_Guarda
65,16/10/2025 7:48,GEOPARK,JACANA ,JAC -TGN,J-T22,4.404.768,-72.721.035,Poste,Concreto,Pullover (Cruce vertical),,1350,2300,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
64,16/10/2025 7:44,GEOPARK,JACANA ,JAC -TGN,J-T23,4.405.347,-7.272.099,Poste,Concreto,Suspensión,Triangular,1350,2300,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
63,16/10/2025 7:38,GEOPARK,JACANA ,JAC -TGN,J-T24,4.405.928,-72.720.956,Poste,Concreto,Retención (Corte),Triangular,1350,2300,Discos,Ceramica (Aislador de suspensión),8,12,8,,No,,,,No,No,Sí,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
62,16/10/2025 7:31,GEOPARK,JACANA ,JAC -TGN,J-T25,4.406.618,-72.721.022,Poste,Concreto,Retención (Corte),Triangular,1350,2300,Discos,Ceramica (Aislador de suspensión),8,12,8,,No,,,,No,No,Sí,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
127,17/10/2025 8:02,GEOPARK,JACANA ,JAC -TGN,J-T26,440.761,-72.721.534,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
128,17/10/2025 8:05,GEOPARK,JACANA ,JAC -TGN,J-T27,4.408.503,-72.721.983,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
129,17/10/2025 8:09,GEOPARK,JACANA ,JAC -TGN,J-T28,4.409.374,-72.722.432,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
130,17/10/2025 8:14,GEOPARK,JACANA ,JAC -TGN,J-T29,4.410.247,-7.272.288,Poste,Concreto,Pullover (Cruce vertical),,1050,2940,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
131,17/10/2025 8:19,GEOPARK,JACANA ,JAC -TGN,J-T30,441.117,-72.722.332,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
132,17/10/2025 8:22,GEOPARK,JACANA ,JAC -TGN,J-T31,4.412.099,-72.721.775,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
133,17/10/2025 8:25,GEOPARK,JACANA ,JAC -TGN,J-T32,4.412.781,-72.721.353,Poste,Concreto,Suspensión,Triangular,1350,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
134,17/10/2025 8:29,GEOPARK,JACANA ,JAC -TGN,J-T33,441.347,-7.272.093,Poste,Concreto,Retención (Corte),Triangular,1350,2940,Sueltos - flojos ,Ceramica (Aislador de suspensión),8,12,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
135,17/10/2025 8:34,GEOPARK,JACANA ,JAC -TGN,J-T34,4.414.403,-72.720.368,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
136,17/10/2025 8:37,GEOPARK,JACANA ,JAC -TGN,J-T35,4.415.176,-72.719.901,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
137,17/10/2025 8:41,GEOPARK,JACANA ,JAC -TGN,J-T36,44.159.389,-727.195.278,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Discos,Ceramica (Aislador de suspensión),12,12,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
138,17/10/2025 8:46,GEOPARK,JACANA ,JAC -TGN,J-T37,44.167.187,-727.188.449,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
139,17/10/2025 8:50,GEOPARK,JACANA ,JAC -TGN,J-T38,44.173.784,-727.181.442,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
140,17/10/2025 8:57,GEOPARK,JACANA ,JAC -TGN,J-T39,44.181.734,-727.173.457,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
141,17/10/2025 9:03,GEOPARK,JACANA ,JAC -TGN,J-T40,4.419.039,-7.271.654,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,Triangular,1350,392,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
142,17/10/2025 9:10,GEOPARK,JACANA ,JAC -TGN,J-T41,4.419.811,-72.715.789,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Retención (Corte),Triangular,1350,392,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
143,17/10/2025 9:13,GEOPARK,JACANA ,JAC -TGN,J-T42,4.420.638,-72.715.019,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,Triangular,1350,392,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
144,17/10/2025 9:18,GEOPARK,JACANA ,JAC -TGN,J-T43,4.421.416,-72.714.271,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,Triangular,1350,392,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
145,17/10/2025 9:22,GEOPARK,JACANA ,JAC -TGN,J-T44,4.422.232,-72.713.499,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Retención (Corte),Triangular,1350,392,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
146,17/10/2025 9:26,GEOPARK,JACANA ,JAC -TGN,J-T45,44.228.535,-727.130.897,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
147,17/10/2025 9:30,GEOPARK,JACANA ,JAC -TGN,J-T46,44.237.385,-727.125.705,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
148,17/10/2025 9:36,GEOPARK,JACANA ,JAC -TGN,J-T47,44.246.278,-727.121.417,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
149,17/10/2025 9:39,GEOPARK,JACANA ,JAC -TGN,J-T48,44.256,-727.117,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
150,17/10/2025 9:44,GEOPARK,JACANA ,JAC -TGN,J-T49,4.426.296,-72.711.025,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Retención (Corte),Triangular,1350,2990,Discos,Ceramica (Aislador de suspensión),8,12,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
151,17/10/2025 9:53,GEOPARK,JACANA ,JAC -TGN,J-T50,4.427.096,-72.710.539,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
152,17/10/2025 9:57,GEOPARK,JACANA ,JAC -TGN,J-T51,4.428.058,-72.709.949,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
153,17/10/2025 10:01,GEOPARK,JACANA ,JAC -TGN,J-T52,442.891,-72.709.435,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
154,17/10/2025 10:05,GEOPARK,JACANA ,JAC -TGN,J-T53,4.429.899,-72.708.827,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
155,17/10/2025 10:09,GEOPARK,JACANA ,JAC -TGN,J-T54,4.430.121,-727.080.909,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,Marco Doble,1350,2990,Discos,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
157,17/10/2025 10:23,GEOPARK,JACANA ,JAC -TGN,J-T55,4.430.269,-72.707.223,Torrecilla,MetÃ¡licos,Paso (Tangente),Horizontal,1350,2990,,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,2,Bueno,Herrajes,Sí
181,19/10/2025 10:07,GEOPARK ,TIGANA ,JAC -TGN,J-T56,44.306.977,-727.049.114,Torre,MetÃ¡licos,Retención (Corte),Horizontal,1350,810,Avifauna y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,2,Bueno,,Sí
206,19/10/2025 11:54,GEOPARK ,TIGANA ,JAC -TGN,J-T81,44.369.514,-726.870.903,Poste,Concreto,Retención (Corte),H,1350,3160,Avifauna y aisladores,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,3,Bueno,,Sí
209,19/10/2025 12:08,GEOPARK ,TIGANA ,JAC -TGN,J-T84,44.360.735,-726.836.112,Poste,Concreto,Suspensión,Triangular,1350,3160,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
210,19/10/2025 12:13,GEOPARK ,TIGANA ,JAC -TGN,J-T85,44.357.317,-726.825.724,Poste,Concreto,Retención (Corte),Triangular,1350,3160,Avifauna y aisladores,Ceramica (Aislador de suspensión),8,12,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
211,19/10/2025 12:16,GEOPARK ,TIGANA ,JAC -TGN,J-T86,44.354.224,-726.815.258,Poste,Concreto,Suspensión,Triangular,1350,3160,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
214,19/10/2025 14:02,GEOPARK ,TIGANA ,JAC -TGN,J-T87,44.351.103,-726.807.371,Poste,Concreto,Retención (Corte),Triangular,1350,3160,Avifauna y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
218,19/10/2025 14:28,GEOPARK ,TIGANA ,JAC -TGN,J-T91,4.436.569,-72.677.149,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,3 con avifauna y todos con aisldores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
155,18/10/2025 8:08,GEOPARK ,TIGANA ,JAC -TGN,J-T93,44.367,-72.676.229,Poste,Concreto,Retención (Corte),Horizontal,1350,3160,Avifauna y aislador,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
299,20/10/2025 15:07,GEOPARK,JACANA ,TIG -TISE / TISE - TIE TR1,TIG-TISE18 Y TSE-TIE22,4.365.839,-72.714.847,Poste,Concreto,Retención (Corte),Canadiense,1350,3200,Discos,Ceramica (Aislador de suspensión),8,8,8,,Sí,2,2,2,No,No,No,No,No,No,No,No,No,Porta DPS,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
146,17/10/2025 16:30,GEOPARK ,TIGANA ,JAC -TGN,J-TE100,4.440.863,-72.672.044,Poste,Concreto,Retención (Corte),Triangular,1350,3160,Avifauna y aislador,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
145,17/10/2025 16:19,GEOPARK ,TIGANA ,JAC -TGN,J-TE101,4.441.281,-72.671.431,Poste,Concreto,Suspensión,Triangular,1350,3160,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
142,17/10/2025 16:12,GEOPARK ,TIGANA ,JAC -TGN,J-TE102,4.441.821,-72.670.617,Poste,Concreto,Suspensión,Triangular,1350,3160,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
140,17/10/2025 16:06,GEOPARK ,TIGANA ,JAC -TGN,J-TE103,4.442.403,-72.669.799,Poste,Concreto,Retención (Corte),Triangular,1350,3160,Avifauna y aisladores ,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
139,17/10/2025 15:59,GEOPARK ,TIGANA ,JAC -TGN,J-TE104,4.442.939,-72.669.063,Poste,Concreto,Retención (Corte),Triangular,1350,3160,Avifauna y aisladores ,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
137,17/10/2025 15:50,GEOPARK ,TIGANA ,JAC -TGN,J-TE105,4.443.599,-72.668.122,Poste,Concreto,Retención (Corte),Triangular,1350,3160,Avifauna y aisladores ,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
133,17/10/2025 15:36,GEOPARK ,TIGANA ,JAC -TGN,J-TE106,4.444.238,-72.667.189,Poste,Concreto,Retención (Corte),Horizontal,1350,3160,Avifauna y aislador,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,Sí,No,No,No,No,No,No,Linepost para pasar de una configuración vertical en retención sin cruceta a una configuración con 2 crucetas horizontal de retención,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
182,19/10/2025 10:12,GEOPARK ,TIGANA ,JAC -TGN,J-TE57,44.308.198,-727.042.135,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,Exceso de vegetación en los templetes,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
183,19/10/2025 10:17,GEOPARK ,TIGANA ,JAC -TGN,J-TE58,44.317.681,-727.038.624,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
184,19/10/2025 10:21,GEOPARK ,TIGANA ,JAC -TGN,J-TE59,44.327.964,-72.703.552,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
185,19/10/2025 10:22,GEOPARK ,TIGANA ,JAC -TGN,J-TE60,44.338.804,-727.032.916,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
186,19/10/2025 10:24,GEOPARK ,TIGANA ,JAC -TGN,J-TE61,44.349.079,-727.029.196,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Avifauna y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
187,19/10/2025 10:27,GEOPARK ,TIGANA ,JAC -TGN,J-TE62,44.359.532,-727.026.076,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
188,19/10/2025 10:31,GEOPARK ,TIGANA ,JAC -TGN,J-TE63,44.370.667,-727.022.608,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
189,19/10/2025 10:35,GEOPARK ,TIGANA ,JAC -TGN,J-TE64,44.380.389,-727.019.872,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
190,19/10/2025 10:38,GEOPARK ,TIGANA ,JAC -TGN,J-TE65,44.384.728,-727.018.637,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,Avifauna y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,Sí,Sí,Enrollamiento se encuentra muy abajo del poste,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
191,19/10/2025 10:40,GEOPARK ,TIGANA ,JAC -TGN,J-TE66,44.385.156,-72.700.762,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
192,19/10/2025 10:45,GEOPARK ,TIGANA ,JAC -TGN,J-TE67,44.386.463,-726.999.854,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
193,19/10/2025 10:48,GEOPARK ,TIGANA ,JAC -TGN,J-TE68,44.387.825,-726.991.258,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Avifauna y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
194,19/10/2025 10:55,GEOPARK ,TIGANA ,JAC -TGN,J-TE69,44.386.326,-726.980.259,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
195,19/10/2025 10:59,GEOPARK ,TIGANA ,JAC -TGN,J-TE70,44.386.002,-726.969.376,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
196,19/10/2025 11:10,GEOPARK ,TIGANA ,JAC -TGN,J-TE71,44.385.494,-72.695.852,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Avifauna y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,Sí,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
197,19/10/2025 11:11,GEOPARK ,TIGANA ,JAC -TGN,J-TE72,44.384.988,-726.947.371,Poste,Concreto,Retención (Corte),Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
198,19/10/2025 11:17,GEOPARK ,TIGANA ,JAC -TGN,J-TE73,44.384.106,-726.936.194,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
199,19/10/2025 11:22,GEOPARK ,TIGANA ,JAC -TGN,J-TE74,44.383.529,-726.925.642,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
200,19/10/2025 11:26,GEOPARK ,TIGANA ,JAC -TGN,J-TE75,4.438.251,-726.914.483,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Avifauna y aisladores. Panal de avispas,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
201,19/10/2025 11:30,GEOPARK ,TIGANA ,JAC -TGN,J-TE76,44.381.834,-726.903.166,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
202,19/10/2025 11:37,GEOPARK ,TIGANA ,JAC -TGN,J-TE77,4.438.107,-726.894.855,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Avifauna y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
203,19/10/2025 11:43,GEOPARK ,TIGANA ,JAC -TGN,J-TE78,44.377.977,-72.688.919,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Avifauna y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
204,19/10/2025 11:46,GEOPARK ,TIGANA ,JAC -TGN,J-TE79,44.373.925,-726.880.773,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
205,19/10/2025 11:51,GEOPARK ,TIGANA ,JAC -TGN,J-TE80,4.436.993,-726.873.625,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Avifauna y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,Sí,No,No,No,No,Sí,Sí,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
207,19/10/2025 12:02,GEOPARK ,TIGANA ,JAC -TGN,J-TE82,44.364.451,-726.850.355,Poste,FRP (PlÃ¡stico reforzado con fibra de vidrio),Suspensión,H,1350,347,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,2,Bueno,,Sí
208,19/10/2025 12:03,GEOPARK ,TIGANA ,JAC -TGN,J-TE83,44.363.915,-726.846.166,Poste,Concreto,Retención (Corte),H,1350,2990,Avifauna y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,Sí,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,2,Bueno,,Sí
215,19/10/2025 14:03,GEOPARK ,TIGANA ,JAC -TGN,J-TE88,4.435.054,-72.679.658,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
216,19/10/2025 14:12,GEOPARK ,TIGANA ,JAC -TGN,J-TE89,443.502,-72.678.706,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,Sí,Sí,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
217,19/10/2025 14:15,GEOPARK ,TIGANA ,JAC -TGN,J-TE90,44.357.951,-726.780.453,Poste,Concreto,Retención (Corte),H,1350,3160,3 templetes sin avifauna y todos con aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,Sí,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
